YEAR,MURDER,RAPE,BURGLARY,HURT,location,latitude,longitude
2013,84,77,147,109,"TINSUKIA, Assam",27.8143,95.64419
2013,43,20,55,189,"UDALGURI, Assam",26.74331,92.09408
2013,51,52,38,104,"ARARIA, Bihar",26.11624,87.46921
2013,17,6,27,76,"ARWAL, Bihar",25.24374,84.663
2013,101,19,95,1204,"AURANGABAD, Bihar",24.75486,84.37759
2013,45,15,28,0,"BAGAHA, Bihar",26.8063,84.50465
2013,68,33,58,183,"BANKA, Bihar",24.91797,86.89891
2013,107,24,104,503,"BEGUSARAI, Bihar",25.42721,86.13237
2013,76,39,138,105,"BETTIAH, Bihar",27.06268,84.36026
2013,34,16,65,743,"BHABHUA, Bihar",25.0397,83.6123
2013,103,51,134,166,"BHAGALPUR, Bihar",25.2499,86.982
2013,95,23,148,2526,"BHOJPUR, Bihar",25.457898,84.555732
2013,56,16,101,642,"BUXAR, Bihar",25.55433,83.96799
2013,77,38,103,271,"DARBHANGA, Bihar",26.15627,85.89411
2013,208,45,212,875,"GAYA, Bihar",24.85124,85.4713
2013,81,11,103,2069,"GOPALGANJ, Bihar",26.79477,84.50827
2013,8,1,1,22,"JAMALPUR RLY., Bihar",25.35013,86.4844
2013,54,24,50,514,"JAMUI, Bihar",25.16355,86.09713
2013,34,14,37,708,"JEHANABAD, Bihar",25.22217,84.98561
2013,61,86,39,1430,"KATIHAR, Bihar",25.543382,87.569042
2013,10,1,0,33,"KATIHAR RLY., Bihar",25.57002,87.55649
2013,67,8,23,1251,"KHAGARIA, Bihar",25.70013,85.88939
2013,42,52,68,255,"KISHANGANJ, Bihar",26.101419,87.950779
2013,45,9,24,297,"LAKHISARAI, Bihar",25.10886,85.78938
2013,46,14,41,826,"MADHEPURA, Bihar",25.9193,86.7903
2013,80,37,90,1350,"MADHUBANI, Bihar",26.35696,86.07614
2013,164,25,235,1610,"MOTIHARI, Bihar",26.65854,84.91605
2013,60,7,55,310,"MUNGER, Bihar",25.377352,86.473104
2013,208,43,292,2465,"MUZAFFARPUR, Bihar",26.11604,85.35055
2013,13,3,4,18,"MUZAFFARPUR RLY., Bihar",26.11604,85.35055
2013,112,11,120,2892,"NALANDA, Bihar",25.1965,85.50982
2013,49,10,18,125,"NAUGACHIA, Bihar",25.25896,87.02431
2013,97,20,47,712,"NAWADAH, Bihar",24.62953,85.91042
2013,286,76,591,1526,"PATNA, Bihar",25.22255,85.50275
2013,23,2,3,0,"PATNA RLY., Bihar",25.22255,85.50275
2013,89,56,56,871,"PURNEA, Bihar",25.778519,87.478401
2013,110,60,172,1988,"ROHTAS, Bihar",24.62442,83.9179
2013,30,14,29,317,"SAHARSA, Bihar",25.87445,86.61204
2013,83,35,73,823,"SAMASTIPUR, Bihar",25.8598,85.7866
2013,123,16,142,1637,"SARAN, Bihar",25.92175,84.76795
2013,17,10,31,191,"SHEIKHPURA, Bihar",25.1339,85.8554
2013,23,3,14,270,"SHEOHAR, Bihar",26.46444,85.1722
2013,101,26,203,2142,"SITAMARHI, Bihar",26.33243,85.36077
2013,105,19,119,0,"SIWAN, Bihar",26.23828,84.3581
2013,55,34,62,1310,"SUPAUL, Bihar",26.1131,86.5931
2013,127,24,192,315,"VAISHALI, Bihar",25.93782,85.1459
2013,13,20,47,52,"BALOD, Chhattisgarh",21.10644,81.26767
2013,21,55,198,706,"BALODA BAZAR, Chhattisgarh",21.51094,82.14502
2013,40,84,27,74,"BALRAMPUR, Chhattisgarh",23.61169,83.60992
2013,18,28,80,19,"BEMETARA, Chhattisgarh",21.439,81.33977
2013,77,96,477,1779,"BILASPUR, Chhattisgarh",23.16533,82.35541
2013,31,6,16,9,"BIZAPUR, Chhattisgarh",21.26685,82.04127
2013,30,9,19,25,"DANTEWARA, Chhattisgarh",21.26685,82.04127
2013,16,30,116,55,"DHAMTARI, Chhattisgarh",20.7342,81.53572
2013,42,106,434,149,"DURG, Chhattisgarh",21.18562,81.2802
2013,9,32,39,26,"GARIYABAND, Chhattisgarh",,
2013,1,2,2,8,"GRP RAIPUR, Chhattisgarh",30.548248,-92.086016
2013,36,53,69,427,"JAGDALPUR, Chhattisgarh",19.087076,82.023572
2013,44,56,195,1248,"JANJGIR, Chhattisgarh",22.01147,82.5755
2013,60,88,57,73,"JASHPUR, Chhattisgarh",22.8773,84.1372
2013,21,30,65,589,"KABIRDHAM, Chhattisgarh",39.390897,-99.066067
2013,39,51,38,18,"KANKER, Chhattisgarh",20.269275,81.493211
2013,27,19,11,122,"KONDAGAON, Chhattisgarh",19.61056,81.79672
2013,48,57,119,648,"KORBA, Chhattisgarh",22.18605,82.7209
2013,30,63,130,620,"KORIYA, Chhattisgarh",23.1801,82.37453
2013,19,49,163,95,"MAHASAMUND, Chhattisgarh",21.04237,81.97453
2013,27,23,86,60,"MUNGELI, Chhattisgarh",22.08676,81.61372
2013,6,10,14,47,"NARAYANPUR, Chhattisgarh",20.39321,81.08025
2013,87,90,213,701,"RAIGARH, Chhattisgarh",21.9841,83.12652
2013,67,139,588,2327,"RAIPUR, Chhattisgarh",21.237947,81.633683
2013,32,46,158,62,"RAJNANDGAON, Chhattisgarh",21.03291,80.92674
2013,37,71,88,61,"SARGUJA, Chhattisgarh",12.91634,79.13913
2013,30,8,7,4,"SUKMA, Chhattisgarh",18.48284,81.57185
2013,37,59,71,542,"SURAJPUR, Chhattisgarh",23.2243,82.8431
2013,27,48,219,232,"NORTH GOA, Goa",15.47378,73.87071
2013,9,38,166,117,"SOUTH GOA, Goa",32.5622,-111.70161
2013,96,116,674,1342,"AHMEDABAD COMMR., Gujarat",,
2013,38,17,94,244,"AHMEDABAD RURAL, Gujarat",23.021624,72.579707
2013,6,4,9,19,"AHWA-DANG, Gujarat",22.99174,72.58156
2013,30,11,78,256,"AMRELI, Gujarat",22.37381,73.044198
2013,27,12,98,258,"ANAND, Gujarat",22.5632,72.96028
2013,38,23,170,260,"BHARUCH, Gujarat",21.72358,72.99519
2013,52,17,157,551,"BHAVNAGAR, Gujarat",23.02643,72.64431
2013,0,0,0,0,"CID CRIME, Gujarat",21.2044,72.7919
2013,31,14,183,221,"DAHOD, Gujarat",22.77369,73.62658
2013,21,22,110,181,"GANDHINAGAR, Gujarat",23.223288,72.649227
2013,43,14,118,148,"HIMATNAGAR, Gujarat",23.5584,72.7574
2013,42,27,146,785,"JAMNAGAR, Gujarat",23.0969,70.7757
2013,36,29,151,445,"JUNAGADH, Gujarat",21.517411,70.464276
2013,30,14,64,263,"KHEDA NORTH, Gujarat",20.795759,70.704545
2013,31,25,212,303,"KUTCH (EAST(G)), Gujarat",45.892269,-72.519101
2013,20,28,114,201,"KUTCH (WEST-BHUJ), Gujarat",23.5235,70.36032
2013,23,11,176,407,"MEHSANA, Gujarat",23.61337,72.34188
2013,14,7,26,89,"NARMADA, Gujarat",23.01255,72.51042
2013,14,9,108,103,"NAVSARI, Gujarat",20.952407,72.932383
2013,38,62,222,549,"PALANPUR, Gujarat",21.20922,72.78151
2013,59,16,132,318,"PANCHMAHAL, Gujarat",50.063455,-110.651764
2013,14,19,92,340,"PATAN, Gujarat",23.80587,72.13926
2013,12,6,24,86,"PORBANDAR, Gujarat",21.89171,70.71941
2013,36,14,252,386,"RAJKOT COMMR., Gujarat",37.208568,-121.849521
2013,43,30,163,342,"RAJKOT RURAL, Gujarat",21.66449,69.79543
2013,99,76,364,386,"SURAT COMMR., Gujarat",43.760801,-79.249577
2013,46,19,142,147,"SURAT RURAL, Gujarat",22.138304,70.983469
2013,32,18,122,382,"SURENDRANAGAR, Gujarat",22.73522,71.63791
2013,17,8,34,52,"TAPI, Gujarat",21.178096,75.443692
2013,20,19,422,367,"VADODARA COMMR., Gujarat",37.330009,-79.251918
2013,70,25,88,227,"VADODARA RURAL, Gujarat",22.27444,73.22534
2013,24,19,224,206,"VALSAD, Gujarat",20.57073,72.94118
2013,11,0,7,30,"W.RLY AHMEDABAD, Gujarat",22.97403,72.64434
2013,5,1,4,23,"W.RLY VADODARA, Gujarat",22.27444,73.22534
2013,17,17,92,67,"AMBALA RURAL, Haryana",30.33711,76.83256
2013,17,24,394,91,"AMBALA URBAN, Haryana",30.33711,76.83256
2013,62,52,411,253,"BHIWANI, Haryana",28.80841,76.1102
2013,60,65,392,135,"FARIDABAD, Haryana",28.402837,77.308563
2013,25,30,176,134,"FATEHABAD, Haryana",29.510431,75.453528
2013,19,2,1,18,"GRP, Haryana",-28.04103,-48.65421
2013,87,82,667,125,"GURGAON, Haryana",28.464615,77.029919
2013,55,61,468,221,"HISSAR, Haryana",28.9052,76.51804
2013,0,0,0,0,"I&P HARYANA, Haryana",28.2597,77.44363
2013,43,17,162,111,"JHAJJAR, Haryana",28.606683,76.658076
2013,58,38,308,174,"JIND, Haryana",29.314043,76.317949
2013,31,26,181,167,"KAITHAL, Haryana",29.62069,76.45243
2013,56,72,459,214,"KARNAL, Haryana",29.68596,76.95745
2013,20,25,288,129,"KURUKSHETRA, Haryana",29.93554,76.92992
2013,45,28,182,107,"MAHENDRAGARH, Haryana",28.58534,76.25632
2013,32,68,59,67,"MEWAT, Haryana",28.4723,77.02421
2013,40,51,128,148,"PALWAL, Haryana",28.140574,77.32598
2013,12,15,212,44,"PANCHKULA, Haryana",30.67306,76.83847
2013,59,52,232,144,"PANIPAT, Haryana",29.391275,76.977168
2013,35,43,226,112,"REWARI, Haryana",28.195647,76.616518
2013,63,51,325,151,"ROHTAK, Haryana",28.9786,77.0132
2013,34,64,228,239,"SIRSA, Haryana",29.54165,75.04956
2013,81,50,327,179,"SONIPAT, Haryana",29.003314,77.016732
2013,31,38,203,141,"YAMUNANAGAR, Haryana",30.123135,77.286329
2013,10,6,30,174,"BADDIPOLICEDIST, Himachal Pradesh",17.68697,83.22075
2013,4,13,69,60,"BILASPUR, Himachal Pradesh",31.28217,76.78912
2013,5,19,66,59,"CHAMBA, Himachal Pradesh",32.5566,76.1247
2013,0,1,0,0,"CID, Himachal Pradesh",17.68697,83.22075
2013,0,0,0,0,"G.R.P., Himachal Pradesh",17.68697,83.22075
2013,6,12,66,163,"HAMIRPUR, Himachal Pradesh",31.6864,76.5214
2013,28,33,139,152,"KANGRA, Himachal Pradesh",31.10165,77.14294
2013,0,6,26,8,"KINNAUR, Himachal Pradesh",31.586346,78.396844
2013,7,29,73,46,"KULLU, Himachal Pradesh",31.9128,77.1743
2013,1,1,0,0,"LAHAUL-SPITI, Himachal Pradesh",17.68697,83.22075
2013,9,31,119,105,"MANDI, Himachal Pradesh",31.70845,76.929378
2013,11,32,161,48,"SHIMLA, Himachal Pradesh",31.104153,77.170973
2013,7,25,34,41,"SIRMAUR, Himachal Pradesh",30.69987,77.438847
2013,5,17,97,238,"SOLAN, Himachal Pradesh",30.907757,77.102365
2013,11,25,52,63,"UNA, Himachal Pradesh",31.45167,76.31124
2013,8,19,88,3,"ANANTNAG, Jammu & Kashmir",33.72979,75.15033
2013,4,5,18,0,"AWANTIPORA, Jammu & Kashmir",33.81765,75.05898
2013,4,8,30,0,"BANDIPORA, Jammu & Kashmir",32.71767,74.87053
2013,8,19,75,8,"BARAMULLA, Jammu & Kashmir",34.08793,74.51546
2013,4,11,85,0,"BUDGAM, Jammu & Kashmir",34.01466,74.7193
2013,0,0,0,0,"CRIME JAMMU, Jammu & Kashmir",32.71767,74.87053
2013,0,0,0,0,"CRIME SRINAGAR, Jammu & Kashmir",34.08401,74.83829
2013,4,29,46,11,"DODA, Jammu & Kashmir",33.01381,75.68393
2013,1,5,35,1,"GANDERBAL, Jammu & Kashmir",34.14528,74.80224
2013,2,10,14,4,"HANDWARA, Jammu & Kashmir",34.3993,74.2816
2013,11,50,312,11,"JAMMU, Jammu & Kashmir",32.71767,74.87053
2013,1,0,4,0,"KARGIL, Jammu & Kashmir",32.71767,74.87053
2013,6,20,67,11,"KATHUA, Jammu & Kashmir",32.381,75.5491
2013,5,12,14,0,"KISHTWAR, Jammu & Kashmir",33.30637,76.07894
2013,3,13,31,74,"KULGAM, Jammu & Kashmir",33.6468,75.007
2013,5,19,29,2,"KUPWARA, Jammu & Kashmir",34.5246,74.2596
2013,0,2,9,0,"LEH, Jammu & Kashmir",32.71767,74.87053
2013,7,20,32,66,"POONCH, Jammu & Kashmir",32.75263,74.81375
2013,8,10,11,64,"PULWAMA, Jammu & Kashmir",33.95303,74.87105
2013,1,0,0,0,"RAILWAYS JAMMU, Jammu & Kashmir",32.70731,74.87593
2013,0,0,0,0,"RAILWAYS KASHMIR, Jammu & Kashmir",32.70731,74.87593
2013,0,0,0,0,"RAILWAYS KATRA, Jammu & Kashmir",32.70731,74.87593
2013,11,30,55,23,"RAJOURI, Jammu & Kashmir",33.3979,74.26117
2013,6,13,20,10,"RAMBAN, Jammu & Kashmir",33.2395,75.2396
2013,5,13,24,10,"REASI, Jammu & Kashmir",33.04493,74.60604
2013,5,5,29,5,"SAMBA, Jammu & Kashmir",32.59874,74.94461
2013,6,5,13,0,"SHOPIAN, Jammu & Kashmir",32.71767,74.87053
2013,13,15,71,2,"SOPORE, Jammu & Kashmir",34.2844,74.4668
2013,16,22,232,16,"SRINAGAR, Jammu & Kashmir",34.08401,74.83829
2013,6,23,43,3,"UDHAMPUR, Jammu & Kashmir",32.74883,75.14458
2013,47,58,159,0,"BOKARO, Jharkhand",23.6524,86.13459
2013,121,77,7,123,"CHAIBASA, Jharkhand",22.55063,85.81048
2013,42,25,30,25,"CHATRA, Jharkhand",23.98235,85.35062
2013,55,61,102,421,"DEOGHAR, Jharkhand",24.491271,86.698147
2013,68,65,194,236,"DHANBAD, Jharkhand",23.67868,86.20914
2013,10,0,1,0,"DHANBAD RLY., Jharkhand",23.67868,86.20914
2013,79,41,60,298,"DUMKA, Jharkhand",24.04289,86.87989
2013,33,53,42,722,"GARHWA, Jharkhand",24.04617,84.05857
2013,53,53,86,504,"GIRIDIH, Jharkhand",24.20815,86.26556
2013,65,44,31,0,"GODDA, Jharkhand",24.77659,87.47111
2013,183,59,14,198,"GUMLA, Jharkhand",23.04506,84.5416
2013,77,63,75,180,"HAZARIBAGH, Jharkhand",23.98903,85.36254
2013,103,85,153,925,"JAMSHEDPUR, Jharkhand",22.801519,86.202958
2013,7,3,5,0,"JAMSHEDPUR RLY., Jharkhand",22.801519,86.202958
2013,20,32,11,28,"JAMTARA, Jharkhand",23.9905,86.81396
2013,90,9,5,35,"KHUNTI, Jharkhand",22.94109,85.11216
2013,25,23,23,263,"KODERMA, Jharkhand",26.91391,75.75534
2013,49,27,7,45,"LATEHAR, Jharkhand",23.7448,84.5076
2013,30,34,10,0,"LOHARDAGGA, Jharkhand",26.91391,75.75534
2013,32,48,11,110,"PAKUR, Jharkhand",24.282,87.26711
2013,88,31,84,511,"PALAMU, Jharkhand",23.981377,84.227788
2013,25,36,21,257,"RAMGARH, Jharkhand",23.62768,85.5105
2013,137,70,119,354,"RANCHI, Jharkhand",23.3345,85.40379
2013,53,145,36,603,"SAHEBGANJ, Jharkhand",25.2412,87.6345
2013,65,33,40,87,"SARAIKELA, Jharkhand",22.7021,85.9307
2013,73,29,13,47,"SIMDEGA, Jharkhand",22.6127,84.5015
2013,52,30,147,231,"BAGALKOT, Karnataka",16.75497,75.72142
2013,217,80,1404,3132,"BANGALORE COMMR., Karnataka",35.087358,-89.862167
2013,69,57,311,562,"BANGALORE RURAL, Karnataka",13.08795,77.37575
2013,113,61,310,775,"BELGAUM, Karnataka",15.857267,74.506934
2013,57,36,177,414,"BELLARY, Karnataka",13.166557,75.863406
2013,40,18,107,941,"BIDAR, Karnataka",17.914259,77.524533
2013,66,28,118,383,"BIJAPUR, Karnataka",16.826925,75.720105
2013,43,33,76,472,"CBPURA, Karnataka",16.54006,80.64006
2013,27,16,54,515,"CHAMARAJNAGAR, Karnataka",43.828807,-84.340275
2013,38,21,106,577,"CHICKMAGALUR, Karnataka",16.54006,80.64006
2013,31,31,130,782,"CHITRADURGA, Karnataka",14.226644,76.400512
2013,17,14,109,292,"DAKSHIN KANNADA, Karnataka",12.3339,76.61837
2013,33,33,180,641,"DAVANAGERE, Karnataka",14.466127,75.920636
2013,19,16,184,221,"DHARWAD COMMR., Karnataka",41.293592,-86.332376
2013,25,18,38,146,"DHARWAD RURAL, Karnataka",15.45849,75.00747
2013,24,18,39,130,"GADAG, Karnataka",15.426365,75.630079
2013,88,54,195,781,"GULBARGA, Karnataka",17.331,76.833423
2013,57,61,224,1275,"HASSAN, Karnataka",12.98865,76.07087
2013,16,18,76,251,"HAVERI, Karnataka",13.153911,77.033384
2013,12,23,67,151,"K.G.F., Karnataka",12.444943,75.975705
2013,30,26,107,462,"KODAGU, Karnataka",12.381173,75.667724
2013,45,20,99,327,"KOLAR, Karnataka",13.13709,78.133947
2013,22,22,49,206,"KOPPAL, Karnataka",15.348414,76.154742
2013,50,31,221,1175,"MANDYA, Karnataka",12.521784,76.893739
2013,25,20,164,311,"MANGALORE CITY, Karnataka",12.86981,74.843008
2013,30,19,125,341,"MYSORE COMMR., Karnataka",41.293592,-86.332376
2013,66,26,220,869,"MYSORE RURAL, Karnataka",12.55306,77.40617
2013,47,43,67,639,"RAICHUR, Karnataka",16.202495,77.356854
2013,18,1,2,16,"RAILWAYS, Karnataka",12.99262,77.93656
2013,51,21,273,620,"RAMANAGAR, Karnataka",44.352472,-78.439673
2013,44,43,191,1367,"SHIMOGA, Karnataka",13.931172,75.569737
2013,58,37,210,741,"TUMKUR, Karnataka",13.340077,77.100621
2013,20,22,110,332,"UDUPI, Karnataka",13.341917,74.747323
2013,18,17,67,482,"UTTAR KANNADA, Karnataka",12.82226,75.225601
2013,33,16,46,558,"YADGIRI, Karnataka",16.54006,80.64006
2013,19,45,162,1417,"ALAPUZHA, Kerala",29.593979,-95.541206
2013,7,40,88,463,"ERNAKULAM COMMR., Kerala",29.593979,-95.541206
2013,23,67,188,1178,"ERNAKULAM RURAL, Kerala",9.97746,76.29987
2013,21,67,155,1292,"IDUKKI, Kerala",10.03493,76.80717
2013,19,60,205,1266,"KANNUR, Kerala",11.127134,75.8954
2013,18,81,135,859,"KASARGOD, Kerala",12.53505,74.99952
2013,16,64,117,962,"KOLLAM COMMR., Kerala",43.756837,-79.218829
2013,19,92,176,1248,"KOLLAM RURAL, Kerala",8.55796,76.90234
2013,25,47,172,1900,"KOTTAYAM, Kerala",9.3593,76.69543
2013,13,30,108,593,"KOZHIKODE COMMR., Kerala",29.593979,-95.541206
2013,8,64,137,950,"KOZHIKODE RURAL, Kerala",11.25921,75.79157
2013,25,99,286,1000,"MALAPPURAM, Kerala",11.287066,75.80093
2013,25,93,159,1296,"PALAKKAD, Kerala",10.61926,76.69627
2013,25,45,162,1240,"PATHANAMTHITTA, Kerala",9.22408,76.69595
2013,2,0,2,28,"RAILWAYS, Kerala",9.17808,76.50831
2013,19,29,75,311,"THRISSUR COMMR., Kerala",29.593979,-95.541206
2013,13,64,121,747,"THRISSUR RURAL, Kerala",10.52519,76.215983
2013,12,54,106,990,"TRIVANDRUM COMMR., Kerala",8.49104,76.9238
2013,44,130,282,1870,"TRIVANDRUM RURAL, Kerala",8.505749,76.957356
2013,19,50,93,789,"WAYANADU, Kerala",11.67729,75.77969
2013,19,24,33,281,"AGAR, Madhya Pradesh",23.71482,76.00579
2013,48,29,31,232,"ALIRAJPUR, Madhya Pradesh",22.28896,74.41243
2013,27,84,158,125,"ANUPPUR, Madhya Pradesh",23.11518,81.7005
2013,26,64,75,844,"ASHOK NAGAR, Madhya Pradesh",24.63416,77.55456
2013,50,99,94,239,"BALAGHAT, Madhya Pradesh",21.86206,80.27175
2013,32,51,86,65,"BARWANI, Madhya Pradesh",22.05156,75.12243
2013,62,119,129,231,"BETUL, Madhya Pradesh",21.86954,77.83146
2013,61,57,156,1455,"BHIND, Madhya Pradesh",26.3089,78.25996
2013,55,173,908,38,"BHOPAL, Madhya Pradesh",23.260663,77.39406
2013,3,5,6,2,"BHOPAL RLY., Madhya Pradesh",23.260663,77.39406
2013,15,34,47,473,"BURHANPUR, Madhya Pradesh",21.35574,76.52156
2013,46,77,268,305,"CHHATARPUR, Madhya Pradesh",24.90396,79.58608
2013,78,151,187,2203,"CHHINDWARA, Madhya Pradesh",22.057824,78.93862
2013,39,50,97,1016,"DAMOH, Madhya Pradesh",23.81099,79.42308
2013,39,27,60,254,"DATIYA, Madhya Pradesh",26.16574,78.32567
2013,38,81,148,372,"DEWAS, Madhya Pradesh",23.16073,75.79181
2013,56,108,200,400,"DHAR, Madhya Pradesh",22.60429,75.27961
2013,22,76,50,83,"DINDORI, Madhya Pradesh",22.93047,81.07184
2013,39,105,156,610,"GUNA, Madhya Pradesh",24.64798,77.3225
2013,93,158,852,678,"GWALIOR, Madhya Pradesh",26.16574,78.32567
2013,14,33,35,90,"HARDA, Madhya Pradesh",22.33602,77.09053
2013,40,79,178,327,"HOSHANGABAD, Madhya Pradesh",22.75011,77.7188
2013,106,190,1455,1393,"INDORE, Madhya Pradesh",22.68452,75.92529
2013,2,3,2,0,"INDORE RLY., Madhya Pradesh",23.814342,77.534072
2013,76,145,509,3471,"JABALPUR, Madhya Pradesh",23.160938,79.949717
2013,3,1,10,5,"JABALPUR RLY., Madhya Pradesh",23.16087,79.93357
2013,20,49,76,66,"JHABUA, Madhya Pradesh",22.91286,74.72882
2013,46,65,155,1169,"KATNI, Madhya Pradesh",23.84687,80.37937
2013,34,97,214,73,"KHANDWA, Madhya Pradesh",22.677,75.87817
2013,43,95,193,101,"KHARGON, Madhya Pradesh",21.9863,75.86772
2013,28,88,63,249,"MANDLA, Madhya Pradesh",22.5337,80.3032
2013,27,74,116,183,"MANDSAUR, Madhya Pradesh",24.04632,75.15386
2013,55,60,169,1905,"MORENA, Madhya Pradesh",26.63145,78.28386
2013,30,101,184,1500,"NARSINGHPUR, Madhya Pradesh",22.08492,78.97069
2013,8,49,107,423,"NEEMUCH, Madhya Pradesh",24.46263,74.87891
2013,20,45,71,197,"PANNA, Madhya Pradesh",24.51587,80.07885
2013,50,115,104,1852,"RAISEN, Madhya Pradesh",23.24999,77.46698
2013,32,120,167,245,"RAJGARH, Madhya Pradesh",22.2781,74.77955
2013,39,88,136,1034,"RATLAM, Madhya Pradesh",23.331541,75.036658
2013,49,113,616,636,"REWA, Madhya Pradesh",24.54379,81.30127
2013,58,135,313,2250,"SAGAR, Madhya Pradesh",23.8477,78.7433
2013,69,124,393,791,"SATNA, Madhya Pradesh",24.575131,80.832572
2013,29,75,88,220,"SEONI, Madhya Pradesh",22.05176,79.47174
2013,42,115,294,546,"SHAHDOL, Madhya Pradesh",23.300234,81.364771
2013,14,44,125,1204,"SHAJAPUR, Madhya Pradesh",23.43728,76.27
2013,18,32,44,850,"SHEOPUR, Madhya Pradesh",25.55117,76.64634
2013,63,106,140,844,"SHIVPURI, Madhya Pradesh",25.423526,77.655142
2013,21,46,156,290,"SIDHI, Madhya Pradesh",24.52874,81.30708
2013,40,95,174,246,"SIHORE, Madhya Pradesh",23.814342,77.534072
2013,36,38,131,284,"SINGRAULI, Madhya Pradesh",24.197443,82.666145
2013,25,67,115,655,"TIKAMGARH, Madhya Pradesh",24.78532,78.94971
2013,66,113,363,1474,"UJJAIN, Madhya Pradesh",23.174597,75.785142
2013,17,38,99,72,"UMARIYA, Madhya Pradesh",23.54732,80.828
2013,44,125,271,705,"VIDISHA, Madhya Pradesh",23.55304,77.82402
2013,112,105,552,759,"AHMEDNAGAR, Maharashtra",18.58224,73.9845
2013,35,46,198,942,"AKOLA, Maharashtra",20.68362,77.01389
2013,19,26,205,392,"AMRAVATI COMMR., Maharashtra",21.14502,78.98121
2013,55,78,222,1445,"AMRAVATI RURAL, Maharashtra",20.92972,77.75813
2013,32,22,295,500,"AURANGABAD COMMR., Maharashtra",19.873954,75.32778
2013,45,36,170,784,"AURANGABAD RURAL, Maharashtra",19.873954,75.32778
2013,79,92,343,864,"BEED, Maharashtra",21.387981,75.109728
2013,28,40,132,306,"BHANDARA, Maharashtra",21.19154,79.66253
2013,54,56,182,1074,"BULDHANA, Maharashtra",20.08368,76.45392
2013,37,88,284,663,"CHANDRAPUR, Maharashtra",19.95982,79.29556
2013,47,40,184,302,"DHULE, Maharashtra",20.898,74.7732
2013,42,33,97,186,"GADCHIROLI, Maharashtra",20.18842,79.9995
2013,31,52,174,352,"GONDIA, Maharashtra",21.455228,80.196273
2013,27,15,56,311,"HINGOLI, Maharashtra",19.1962,77.34135
2013,73,58,368,652,"JALGAON, Maharashtra",20.996845,75.56838
2013,57,35,225,532,"JALNA, Maharashtra",19.840916,75.882487
2013,68,84,403,520,"KOLHAPUR, Maharashtra",16.704979,74.236016
2013,67,37,264,570,"LATUR, Maharashtra",18.398339,76.562087
2013,170,391,2936,3922,"MUMBAI COMMR., Maharashtra",19.22153,72.86858
2013,4,6,6,47,"MUMBAI RLY., Maharashtra",19.22153,72.86858
2013,103,91,1159,1012,"NAGPUR COMMR., Maharashtra",21.149804,79.080609
2013,6,2,0,20,"NAGPUR RLY., Maharashtra",21.149804,79.080609
2013,50,75,227,613,"NAGPUR RURAL, Maharashtra",21.149804,79.080609
2013,60,64,431,967,"NANDED, Maharashtra",19.1595,77.3109
2013,26,23,85,240,"NANDURBAR, Maharashtra",20.875665,74.50269
2013,35,20,279,248,"NASIK COMMR., Maharashtra",19.99025,73.72854
2013,82,85,314,794,"NASIK RURAL, Maharashtra",19.28459,73.1966
2013,48,69,662,444,"NAVI MUMBAI, Maharashtra",19.13797,73.05019
2013,37,48,179,517,"OSMANABAD, Maharashtra",18.185364,76.042
2013,48,40,338,934,"PARBHANI, Maharashtra",19.42951,76.48568
2013,129,171,1195,1018,"PUNE COMMR., Maharashtra",18.1374,75.7301
2013,6,3,0,2,"PUNE RLY., Maharashtra",18.46919,73.90409
2013,132,150,887,901,"PUNE RURAL, Maharashtra",18.5415,73.82151
2013,39,42,181,314,"RAIGAD, Maharashtra",32.171017,-106.710981
2013,18,27,157,162,"RATNAGIRI, Maharashtra",16.99007,73.31905
2013,59,77,257,467,"SANGLI, Maharashtra",17.436269,75.193229
2013,62,88,608,566,"SATARA, Maharashtra",18.43978,73.85559
2013,12,11,90,108,"SINDHUDURG, Maharashtra",16.69316,74.22598
2013,18,37,249,194,"SOLAPUR COMMR., Maharashtra",17.671527,75.89755
2013,74,82,340,728,"SOLAPUR RURAL, Maharashtra",17.671527,75.89755
2013,96,182,1595,1586,"THANE COMMR., Maharashtra",19.194329,72.970178
2013,133,133,864,913,"THANE RURAL, Maharashtra",19.33331,73.2839
2013,45,73,305,645,"WARDHA, Maharashtra",20.7904,78.49876
2013,27,26,136,424,"WASHIM, Maharashtra",20.14695,77.09186
2013,85,104,494,1856,"YAVATMAL, Maharashtra",20.39298,78.1459
2013,6,7,12,13,"BISHNUPUR, Manipur",24.6281,93.7627
2013,10,1,3,3,"CHANDEL, Manipur",24.32738,93.99258
2013,8,0,8,7,"CHURACHANDPUR, Manipur",24.3466,93.7002
2013,0,0,0,0,"CID, Manipur",-23.71617,-46.70788
2013,8,12,11,42,"IMPHAL EAST, Manipur",24.72959,93.96678
2013,28,26,20,107,"IMPHAL WEST, Manipur",24.7465,93.8741
2013,11,0,2,2,"SENAPATI, Manipur",25.27206,94.02611
2013,3,0,1,3,"TAMENGLONG, Manipur",24.99671,93.48071
2013,15,24,25,45,"THOUBAL, Manipur",24.6485,93.9927
2013,4,2,3,1,"UKHRUL, Manipur",25.10246,94.35962
2013,13,5,5,4,"GARO HILLS EAST, Meghalaya",25.5,90.5
2013,3,1,3,6,"GARO HILLS NORTH, Meghalaya",25.5,90.5
2013,18,7,5,10,"GARO HILLS SOUTH, Meghalaya",25.5,90.5
2013,7,10,9,5,"GARO HILLS SOUTH W., Meghalaya",39.390897,-99.066067
